player_name,player_id,league,season,team_id,role_group,minutes,age,xg_p90,non_penalty_xg_p90,goals_p90,shots_p90,shots_on_target_p90,big_chances_p90,xa_p90,assists_p90,key_passes_p90,chances_created_p90,touches_in_box_p90,penalty_area_entries_p90,progressive_passes_p90,dribbles_p90,crosses_completed_p90,tackles_won_p90,interceptions_p90,blocks_p90,clearances_p90,headers_won_p90,aerial_duels_won_p90,pressures_p90,successful_pressures_p90,possession_won_p90,possession_lost_p90,saves_p90,save_pct,xg_prevented_p90,corners,crossing,dribbling,finishing,first_touch,free_kick_taking,heading,long_shots,long_throws,marking,passing,penalty_taking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping_reach,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,handling,kicking,one_on_ones,reflexes,rushing_out,punching_tendency,throwing,market_value,asking_price,wage,contract_months,owned
Club H DL 1,ClubH-DL-1,Example League,2024/25,Club H,DL,2374,30,0.015,0.014,0.057,0.35,0.159,0.014,0.152,0.129,0.957,0.957,0.6,1.1,4.805,1.082,2.1,1.673,1.387,0.782,2.005,1.254,1.396,8.46,5.452,2.012,0.075,0,0,0,17.7,20,18.3,17.3,17,17,17.7,18,17,17.7,18.7,17.3,20,17.3,18,18.7,17.7,17.3,18.4,17.3,18.4,18,18,17.7,19.2,18.4,17,19.5,19.9,17.7,17.7,18.4,18,19.5,19.9,18.4,17.7,18,18.4,17.7,18.4,17.7,17,18.4,17,17.7,18.4,12799787,15103749,33442,36,False
Club H DL 2,ClubH-DL-2,Example League,2024/25,Club H,DL,784,21,0.015,0.014,0.054,0.35,0.157,0.014,0.149,0.127,0.948,0.948,0.6,1.1,4.73,1.066,2.1,1.647,1.357,0.768,1.955,1.224,1.364,8.348,5.329,1.982,0.106,0,0,0,17.2,20,17.9,16.9,16.5,16.5,17.2,17.6,16.5,17.2,18.2,16.9,20,16.9,17.6,18.2,17.2,16.9,17.9,16.9,17.9,17.6,17.6,17.2,18.7,17.9,16.5,19.1,19.4,17.2,17.2,17.9,17.6,19.1,19.4,17.9,17.2,17.6,17.9,17.2,17.9,17.2,16.5,17.9,16.5,17.2,17.9,11709787,13817549,30601,12,False
Club H DR 1,ClubH-DR-1,Example League,2024/25,Club H,DR,2391,31,0.015,0.014,0.056,0.35,0.158,0.014,0.151,0.128,0.953,0.953,0.6,1.1,4.775,1.074,2.1,1.663,1.375,0.776,1.985,1.242,1.383,8.404,5.395,2,0.089,0,0,0,17.5,20,18.1,17.1,16.8,16.8,17.5,17.8,16.8,17.5,18.5,17.1,20,17.1,17.8,18.5,17.5,17.1,18.2,17.1,18.2,17.8,17.8,17.5,19,18.2,16.8,19.3,19.7,17.5,17.5,18.2,17.8,19.3,19.7,18.2,17.5,17.8,18.2,17.5,18.2,17.5,16.8,18.2,16.8,17.5,18.2,12200350,13176378,32767,12,False
Club H DR 2,ClubH-DR-2,Example League,2024/25,Club H,DR,795,22,0.015,0.014,0.052,0.35,0.156,0.014,0.147,0.125,0.942,0.942,0.6,1.1,4.7,1.054,2.092,1.635,1.345,0.762,1.935,1.212,1.351,8.264,5.256,1.968,0.124,0,0,0,17,19.9,17.6,16.6,16.3,16.3,17,17.3,16.3,17,18,16.6,19.9,16.6,17.3,18,17,16.6,17.7,16.6,17.7,17.3,17.3,17,18.5,17.7,16.3,18.8,19.2,17,17,17.7,17.3,18.8,19.2,17.7,17,17.3,17.7,17,17.7,17,16.3,17.7,16.3,17,17.7,10933600,11808288,29911,18,False
Club H DM 1,ClubH-DM-1,Example League,2024/25,Club H,DM,2408,20,0.074,0.069,0.12,0.671,0.307,0.066,0.158,0.134,1.173,1.173,0.7,0.8,6.1,0.734,0.15,2.243,1.438,0.817,2.14,1.278,1.422,8.6,5.676,2.092,0.047,0,0,0,18.1,18.8,17.8,17.8,17.4,17.4,18.1,18.5,17.4,20,20,17.8,20,20,18.5,20,18.1,17.8,20,20,18.8,18.5,18.5,18.1,19.6,20,19.6,20,18.1,18.1,18.1,18.8,18.5,17.8,20,20,18.1,18.5,18.8,18.1,18.8,18.1,17.4,18.8,17.4,18.1,18.8,15721787,17372575,34935,18,False
Club H DM 2,ClubH-DM-2,Example League,2024/25,Club H,DM,806,23,0.071,0.067,0.113,0.663,0.3,0.064,0.155,0.131,1.164,1.164,0.7,0.8,6.082,0.719,0.15,2.233,1.423,0.811,2.115,1.254,1.396,8.46,5.573,2.08,0.068,0,0,0,17.7,18.4,17.3,17.3,17,17,17.7,18,17,19.9,19.9,17.3,20,19.5,18,19.9,17.7,17.3,20,19.5,18.4,18,18,17.7,19.2,20,19.2,19.5,17.7,17.7,17.7,18.4,18,17.3,19.9,20,17.7,18,18.4,17.7,18.4,17.7,17,18.4,17,17.7,18.4,12345287,13641542,31904,24,False
Club H MC 1,ClubH-MC-1,Example League,2024/25,Club H,MC,2425,21,0.08,0.075,0.131,0.691,0.318,0.072,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.749,0.15,2.147,1.387,0.768,2.01,1.206,1.344,8.6,5.676,1.982,0.029,0,0,0,18.6,17.6,18.3,18.3,19.1,17.9,18.6,18.4,17.9,18.6,20,18.3,17.6,20,17.2,20,18.6,18.3,17.6,20,17.6,17.2,17.2,19.8,17.9,19.8,20,20,18.6,18.6,18.6,17.6,17.2,18.3,20,17.6,18.6,17.2,17.6,18.6,17.6,18.6,17.9,17.6,17.9,18.6,17.6,14853600,16784568,34238,24,False
Club H MC 2,ClubH-MC-2,Example League,2024/25,Club H,MC,817,24,0.077,0.073,0.124,0.682,0.312,0.07,0.158,0.134,1.173,1.173,0.7,0.8,6.1,0.734,0.15,2.121,1.372,0.755,1.96,1.176,1.312,8.6,5.676,1.952,0.047,0,0,0,18.1,17.1,17.8,17.8,18.6,17.4,18.1,17.9,17.4,18.1,20,17.8,17.1,20,16.7,20,18.1,17.8,17.1,20,17.1,16.7,16.7,19.3,17.4,19.3,19.6,20,18.1,18.1,18.1,17.1,16.7,17.8,20,17.1,18.1,16.7,17.1,18.1,17.1,18.1,17.4,17.1,17.4,18.1,17.1,11540350,13040596,31212,30,False
Club H AML 1,ClubH-AML-1,Example League,2024/25,Club H,AML,2442,22,0.365,0.343,0.419,2.095,0.964,0.328,0.321,0.273,1.828,1.828,5.054,4.025,4.2,2.1,1.47,1.51,1.309,0.7,1.85,1.17,1.305,9.156,5.823,1.826,-0.03,0,0,0,18,19.5,20,18.7,17.3,17.3,16,18.4,17.3,16,20,17.7,15,20,18.4,18,18,18.7,17,17.7,17,20,18.4,20,17.3,17,19.8,17.7,20,20,18,17,18.4,20,18,17,18,18.4,17,18,17,18,17.3,17,17.3,18,17,13999787,16169754,33542,30,False
Club H AML 2,ClubH-AML-2,Example League,2024/25,Club H,AML,828,25,0.359,0.338,0.409,2.078,0.956,0.323,0.313,0.266,1.801,1.801,5.015,3.997,4.2,2.079,1.44,1.481,1.285,0.685,1.805,1.14,1.273,9.016,5.691,1.792,-0.02,0,0,0,17.6,19,19.7,18.2,16.9,16.9,15.6,17.9,16.9,15.6,20,17.2,14.5,19.7,17.9,17.6,17.6,18.2,16.5,17.2,16.5,20,17.9,20,16.9,16.5,19.4,17.2,20,20,17.6,16.5,17.9,19.7,17.6,16.5,17.6,17.9,16.5,17.6,16.5,17.6,16.9,16.5,16.9,17.6,16.5,10749787,12416004,30521,36,False
Club H AMC 1,ClubH-AMC-1,Example League,2024/25,Club H,AMC,2459,23,0.364,0.342,0.416,2.091,0.962,0.327,0.318,0.271,1.819,1.819,5.045,4.018,4.2,2.1,1.458,1.496,1.297,0.693,1.83,1.158,1.292,9.1,5.766,1.81,-0.03,0,0,0,17.8,19.3,20,18.5,17.1,17.1,15.8,18.2,17.1,15.8,20,17.5,14.8,20,18.2,17.8,17.8,18.5,16.8,17.5,16.8,20,18.2,20,17.1,16.8,19.6,17.5,20,20,17.8,16.8,18.2,20,17.8,16.8,17.8,18.2,16.8,17.8,16.8,17.8,17.1,16.8,17.1,17.8,16.8,13160350,15529213,32847,36,False
Club H AMC 2,ClubH-AMC-2,Example League,2024/25,Club H,AMC,839,26,0.354,0.332,0.402,2.061,0.948,0.318,0.306,0.26,1.78,1.78,4.976,3.968,4.176,2.065,1.428,1.461,1.267,0.676,1.78,1.128,1.26,8.96,5.623,1.77,-0.006,0,0,0,17.3,18.8,19.5,18,16.6,16.6,15.3,17.7,16.6,15.3,19.8,17,14.3,19.5,17.7,17.3,17.3,18,16.3,17,16.3,20,17.7,19.8,16.6,16.3,19.1,17,19.8,19.8,17.3,16.3,17.7,19.5,17.3,16.3,17.3,17.7,16.3,17.3,16.3,17.3,16.6,16.3,16.6,17.3,16.3,9973600,11768848,29831,12,False
Club H AMR 1,ClubH-AMR-1,Example League,2024/25,Club H,AMR,2476,24,0.368,0.346,0.425,2.103,0.967,0.331,0.325,0.277,1.841,1.841,5.074,4.039,4.2,2.1,1.494,1.544,1.339,0.717,1.895,1.194,1.331,9.268,5.95,1.864,-0.03,0,0,0,18.5,19.9,20,19.1,17.8,17.8,16.5,18.8,17.8,16.5,20,18.1,15.4,20,18.8,18.5,18.5,19.1,17.4,18.1,17.4,20,18.8,20,17.8,17.4,20,18.1,20,20,18.5,17.4,18.8,20,18.5,17.4,18.5,18.8,17.4,18.5,17.4,18.5,17.8,17.4,17.8,18.5,17.4,14761787,15942730,34855,12,False
Club H AMR 2,ClubH-AMR-2,Example League,2024/25,Club H,AMR,850,27,0.365,0.343,0.419,2.095,0.964,0.328,0.321,0.273,1.828,1.828,5.054,4.025,4.2,2.1,1.47,1.51,1.309,0.7,1.85,1.17,1.305,9.156,5.823,1.826,-0.03,0,0,0,18,19.5,20,18.7,17.3,17.3,16,18.4,17.3,16,20,17.7,15,20,18.4,18,18,18.7,17,17.7,17,20,18.4,20,17.3,17,19.8,17.7,20,20,18,17,18.4,20,18,17,18,18.4,17,18,17,18,17.3,17,17.3,18,17,11385287,12296110,31824,18,False
Club H ST 1,ClubH-ST-1,Example League,2024/25,Club H,ST,2493,25,0.54,0.508,0.604,3.128,1.439,0.486,0.133,0.113,0.898,0.898,7.32,4.5,0.6,1.28,0.1,1.482,1.276,0.686,1.925,1.326,1.474,9.128,6.024,1.794,0.127,0,0,0,17.9,18.6,17.6,20,20,17.2,18.9,18.3,17.2,14.9,17.9,17.6,15.6,17.6,18.3,20,17.9,20,18.6,17.6,18.6,18.3,18.3,20,14.2,18.6,17.2,17.6,20,17.9,17.9,19.6,18.3,20,17.9,19.6,17.9,18.3,18.6,17.9,18.6,17.9,17.2,18.6,17.2,17.9,18.6,16394448,18115865,34366,18,False
Club H ST 2,ClubH-ST-2,Example League,2024/25,Club H,ST,861,28,0.54,0.508,0.604,3.128,1.439,0.486,0.127,0.108,0.88,0.88,7.32,4.5,0.6,1.255,0.1,1.456,1.261,0.673,1.875,1.296,1.442,8.988,5.932,1.764,0.162,0,0,0,17.4,18.1,17.1,20,19.7,16.7,18.4,17.8,16.7,14.4,17.4,17.1,15.1,17.1,17.8,20,17.4,20,18.1,17.1,18.1,17.8,17.8,20,13.7,18.1,16.7,17.1,20,17.4,17.4,19.1,17.8,20,17.4,19.1,17.4,17.8,18.1,17.4,18.1,17.4,16.7,18.1,16.7,17.4,18.1,12768013,14108654,31314,24,False
Club I GK 1,ClubI-GK-1,Example League,2024/25,Club I,GK,2305,29,0,0,0.01,0,0,0,0.005,0.004,0.02,0.02,0,0,2.068,0,0,0,0,0,0,0,0,0,0,0,0,2.513,84,0.5,13.6,14.3,13.3,13.3,14.7,14.7,13.6,14,14.7,13.6,13.6,13.3,14.3,13.3,14,19.6,13.6,13.3,20,19.3,14.3,14,14,13.6,14.7,14.3,14.7,13.3,13.6,13.6,13.6,14.3,14,13.3,13.6,14.3,19.6,20,20,16.6,20,19.6,20,20,20,16.6,20,8964394,10353875,31122,30,False
Club I GK 2,ClubI-GK-2,Example League,2024/25,Club I,GK,734,20,0,0,0.006,0,0,0,0.005,0.004,0.02,0.02,0,0,2.028,0,0,0,0,0,0,0,0,0,0,0,0,2.568,83.78,0.49,13.1,13.8,12.8,12.8,14.2,14.2,13.1,13.5,14.2,13.1,13.1,12.8,13.8,12.8,13.5,19.1,13.1,12.8,19.8,18.8,13.8,13.5,13.5,13.1,14.2,13.8,14.2,12.8,13.1,13.1,13.1,13.8,13.5,12.8,13.1,13.8,19.1,19.5,19.8,16.1,19.8,19.1,20,19.8,20,16.1,19.8,8433362,9740533,28328,36,False
Club I DC 1,ClubI-DC-1,Example League,2024/25,Club I,DC,2322,30,0.035,0.033,0.065,0.3,0.127,0.032,0.047,0.04,0.15,0.15,0.25,0.2,3.557,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,7.844,5.177,2.1,0.215,0,0,0,17.7,18.4,14.3,14.3,17,17,20,18,17,20,18.7,17.3,20,17.3,18,20,20,17.3,20,18.3,18.4,15,18,17.7,20,18.4,17,17.3,17.7,17.7,17.7,20,18,18.3,17.7,20,17.7,18,18.4,17.7,18.4,17.7,17,18.4,17,17.7,18.4,12678750,14960925,33307,36,False
Club I DC 2,ClubI-DC-2,Example League,2024/25,Club I,DC,745,21,0.035,0.033,0.061,0.3,0.125,0.032,0.046,0.039,0.15,0.15,0.25,0.2,3.502,0.05,0.03,2.241,2.035,1.516,3.4,2.45,2.5,7.704,5.085,2.09,0.25,0,0,0,17.2,17.9,13.8,13.8,16.5,16.5,20,17.5,16.5,20,18.2,16.8,20,16.8,17.5,20,20,16.8,20,17.8,17.9,14.5,17.5,17.2,19.5,17.9,16.5,16.8,17.2,17.2,17.2,20,17.5,17.8,17.2,20,17.2,17.5,17.9,17.2,17.9,17.2,16.5,17.9,16.5,17.2,17.9,11601400,13689652,30467,12,False
Club I DL 1,ClubI-DL-1,Example League,2024/25,Club I,DL,2339,31,0.015,0.014,0.056,0.35,0.158,0.014,0.15,0.128,0.951,0.951,0.6,1.1,4.76,1.074,2.1,1.657,1.369,0.774,1.975,1.236,1.377,8.404,5.385,1.994,0.092,0,0,0,17.4,20,18.1,17.1,16.7,16.7,17.4,17.8,16.7,17.4,18.4,17.1,20,17.1,17.8,18.4,17.4,17.1,18.1,17.1,18.1,17.8,17.8,17.4,18.9,18.1,16.7,19.3,19.6,17.4,17.4,18.1,17.8,19.3,19.6,18.1,17.4,17.8,18.1,17.4,18.1,17.4,16.7,18.1,16.7,17.4,18.1,12082188,13048763,32632,12,False
Club I DL 2,ClubI-DL-2,Example League,2024/25,Club I,DL,756,22,0.015,0.014,0.052,0.35,0.156,0.014,0.146,0.124,0.939,0.939,0.6,1.1,4.685,1.054,2.084,1.628,1.339,0.759,1.925,1.206,1.344,8.264,5.246,1.96,0.127,0,0,0,16.9,19.8,17.6,16.6,16.2,16.2,16.9,17.3,16.2,16.9,17.9,16.6,19.8,16.6,17.3,17.9,16.9,16.6,17.6,16.6,17.6,17.3,17.3,16.9,18.4,17.6,16.2,18.8,19.1,16.9,16.9,17.6,17.3,18.8,19.1,17.6,16.9,17.3,17.6,16.9,17.6,16.9,16.2,17.6,16.2,16.9,17.6,10828088,11694335,29777,18,False
Club I DR 1,ClubI-DR-1,Example League,2024/25,Club I,DR,2356,20,0.015,0.014,0.053,0.35,0.157,0.014,0.149,0.127,0.948,0.948,0.6,1.1,4.73,1.062,2.1,1.647,1.357,0.768,1.955,1.224,1.364,8.32,5.311,1.982,0.11,0,0,0,17.2,20,17.8,16.8,16.5,16.5,17.2,17.6,16.5,17.2,18.2,16.8,20,16.8,17.6,18.2,17.2,16.8,17.9,16.8,17.9,17.6,17.6,17.2,18.7,17.9,16.5,19,19.4,17.2,17.2,17.9,17.6,19,19.4,17.9,17.2,17.6,17.9,17.2,17.9,17.2,16.5,17.9,16.5,17.2,17.9,13180000,14563900,32098,18,False
Club I DR 2,ClubI-DR-2,Example League,2024/25,Club I,DR,767,23,0.015,0.014,0.05,0.35,0.155,0.014,0.144,0.122,0.931,0.931,0.6,1.1,4.655,1.046,2.068,1.614,1.327,0.752,1.905,1.194,1.331,8.208,5.191,1.944,0.142,0,0,0,16.7,19.6,17.4,16.4,16,16,16.7,17.1,16,16.7,17.7,16.4,19.6,16.4,17.1,17.7,16.7,16.4,17.4,16.4,17.4,17.1,17.1,16.7,18.2,17.4,16,18.6,18.9,16.7,16.7,17.4,17.1,18.6,18.9,17.4,16.7,17.1,17.4,16.7,17.4,16.7,16,17.4,16,16.7,17.4,10069150,11126411,29089,24,False
Club I DM 1,ClubI-DM-1,Example League,2024/25,Club I,DM,2373,21,0.067,0.063,0.104,0.65,0.29,0.06,0.146,0.124,1.139,1.139,0.7,0.8,5.956,0.698,0.15,2.194,1.381,0.792,2.045,1.212,1.351,8.264,5.375,2.036,0.117,0,0,0,17,17.7,16.6,16.6,16.3,16.3,17,17.3,16.3,19.2,19.2,16.6,19.9,18.8,17.3,19.2,17,16.6,19.9,18.8,17.7,17.3,17.3,17,18.5,19.9,18.5,18.8,17,17,17,17.7,17.3,16.6,19.2,19.9,17,17.3,17.7,17,17.7,17,16.3,17.7,16.3,17,17.7,12372188,13980572,31406,24,False
Club I DM 2,ClubI-DM-2,Example League,2024/25,Club I,DM,778,24,0.064,0.06,0.097,0.641,0.283,0.057,0.14,0.119,1.121,1.121,0.7,0.8,5.866,0.683,0.15,2.159,1.351,0.775,1.995,1.182,1.318,8.124,5.235,1.996,0.152,0,0,0,16.5,17.2,16.1,16.1,15.8,15.8,16.5,16.8,15.8,18.7,18.7,16.1,19.4,18.3,16.8,18.7,16.5,16.1,19.4,18.3,17.2,16.8,16.8,16.5,18,19.4,18,18.3,16.5,16.5,16.5,17.2,16.8,16.1,18.7,19.4,16.5,16.8,17.2,16.5,17.2,16.5,15.8,17.2,15.8,16.5,17.2,9324588,10536784,28402,30,False
Club I MC 1,ClubI-MC-1,Example League,2024/25,Club I,MC,2390,22,0.079,0.074,0.127,0.686,0.316,0.071,0.159,0.135,1.178,1.178,0.7,0.8,6.1,0.74,0.15,2.135,1.381,0.762,1.985,1.188,1.325,8.6,5.676,1.968,0.04,0,0,0,18.4,17.3,18,18,18.9,17.7,18.4,18.2,17.7,18.4,20,18,17.3,20,17,20,18.4,18,17.3,20,17.3,17,17,19.6,17.7,19.5,19.9,20,18.4,18.4,18.4,17.3,17,18,20,17.3,18.4,17,17.3,18.4,17.3,18.4,17.7,17.3,17.7,18.4,17.3,13878750,16029956,33407,30,False
Club I MC 2,ClubI-MC-2,Example League,2024/25,Club I,MC,789,25,0.076,0.071,0.12,0.677,0.308,0.068,0.156,0.133,1.169,1.169,0.7,0.8,6.1,0.725,0.15,2.108,1.366,0.749,1.935,1.158,1.292,8.516,5.621,1.938,0.057,0,0,0,17.9,16.8,17.5,17.5,18.4,17.2,17.9,17.7,17.2,17.9,20,17.5,16.8,19.7,16.5,20,17.9,17.5,16.8,19.7,16.8,16.5,16.5,19.1,17.2,19,19.4,19.7,17.9,17.9,17.9,16.8,16.5,17.5,20,16.8,17.9,16.5,16.8,17.9,16.8,17.9,17.2,16.8,17.2,17.9,16.8,10641400,12290817,30387,36,False
Club I AML 1,ClubI-AML-1,Example League,2024/25,Club I,AML,2407,23,0.362,0.34,0.413,2.086,0.96,0.326,0.317,0.269,1.814,1.814,5.035,4.011,4.2,2.093,1.452,1.495,1.297,0.692,1.825,1.152,1.285,9.072,5.748,1.808,-0.027,0,0,0,17.8,19.2,19.9,18.4,17.1,17.1,15.8,18.1,17.1,15.8,20,17.4,14.7,19.9,18.1,17.8,17.8,18.4,16.7,17.4,16.7,20,18.1,20,17.1,16.7,19.6,17.4,20,20,17.8,16.7,18.1,19.9,17.8,16.7,17.8,18.1,16.7,17.8,16.7,17.8,17.1,16.7,17.1,17.8,16.7,13042188,15389782,32712,36,False
Club I AML 2,ClubI-AML-2,Example League,2024/25,Club I,AML,800,26,0.352,0.331,0.4,2.057,0.944,0.317,0.305,0.259,1.776,1.776,4.966,3.962,4.176,2.058,1.422,1.46,1.267,0.675,1.775,1.122,1.253,8.932,5.606,1.768,-0.002,0,0,0,17.3,18.7,19.4,17.9,16.6,16.6,15.3,17.6,16.6,15.3,19.8,16.9,14.2,19.4,17.6,17.3,17.3,17.9,16.2,16.9,16.2,20,17.6,19.8,16.6,16.2,19.1,16.9,19.8,19.8,17.3,16.2,17.6,19.4,17.3,16.2,17.3,17.6,16.2,17.3,16.2,17.3,16.6,16.2,16.6,17.3,16.2,9868088,11644344,29697,12,False
Club I AMC 1,ClubI-AMC-1,Example League,2024/25,Club I,AMC,2424,24,0.359,0.338,0.409,2.078,0.956,0.323,0.312,0.265,1.798,1.798,5.015,3.997,4.2,2.079,1.44,1.479,1.282,0.684,1.805,1.14,1.273,9.016,5.691,1.79,-0.02,0,0,0,17.6,19,19.7,18.2,16.8,16.8,15.6,17.9,16.8,15.6,20,17.2,14.5,19.7,17.9,17.6,17.6,18.2,16.5,17.2,16.5,20,17.9,20,16.8,16.5,19.3,17.2,20,20,17.6,16.5,17.9,19.7,17.6,16.5,17.6,17.9,16.5,17.6,16.5,17.6,16.8,16.5,16.8,17.6,16.5,12220000,13197600,32018,12,False
Club I AMC 2,ClubI-AMC-2,Example League,2024/25,Club I,AMC,811,27,0.347,0.326,0.392,2.04,0.932,0.312,0.299,0.254,1.758,1.758,4.927,3.934,4.152,2.044,1.41,1.446,1.255,0.668,1.755,1.11,1.24,8.876,5.549,1.752,0.012,0,0,0,17.1,18.5,19.2,17.7,16.4,16.4,15.1,17.4,16.4,15.1,19.6,16.7,14,19.2,17.4,17.1,17.1,17.7,16,16.7,16,19.9,17.4,19.6,16.4,16,18.9,16.7,19.6,19.6,17.1,16,17.4,19.2,17.1,16,17.1,17.4,16,17.1,16,17.1,16.4,16,16.4,17.1,16,9109150,9837882,29009,18,False
Club I AMR 1,ClubI-AMR-1,Example League,2024/25,Club I,AMR,2441,25,0.354,0.332,0.402,2.061,0.948,0.318,0.306,0.26,1.78,1.78,4.976,3.968,4.176,2.065,1.428,1.461,1.267,0.676,1.78,1.128,1.26,8.96,5.623,1.77,-0.006,0,0,0,17.3,18.8,19.5,18,16.6,16.6,15.3,17.7,16.6,15.3,19.8,17,14.3,19.5,17.7,17.3,17.3,18,16.3,17,16.3,20,17.7,19.8,16.6,16.3,19.1,17,19.8,19.8,17.3,16.3,17.7,19.5,17.3,16.3,17.3,17.7,16.3,17.3,16.3,17.3,16.6,16.3,16.6,17.3,16.3,11412188,12610468,31326,18,False
Club I AMR 2,ClubI-AMR-2,Example League,2024/25,Club I,AMR,822,28,0.34,0.319,0.384,2.019,0.919,0.306,0.292,0.249,1.736,1.736,4.878,3.899,4.116,2.03,1.398,1.426,1.237,0.658,1.73,1.098,1.227,8.82,5.483,1.73,0.029,0,0,0,16.8,18.3,19,17.5,16.1,16.1,14.8,17.2,16.1,14.8,19.3,16.5,13.8,19,17.2,16.8,16.8,17.5,15.8,16.5,15.8,19.7,17.2,19.3,16.1,15.8,18.6,16.5,19.3,19.3,16.8,15.8,17.2,19,16.8,15.8,16.8,17.2,15.8,16.8,15.8,16.8,16.1,15.8,16.1,16.8,15.8,8604588,9508070,28342,24,False
Club I ST 1,ClubI-ST-1,Example League,2024/25,Club I,ST,2458,26,0.54,0.508,0.604,3.128,1.439,0.486,0.13,0.111,0.891,0.891,7.32,4.5,0.6,1.265,0.1,1.472,1.27,0.681,1.905,1.314,1.461,9.044,5.969,1.782,0.145,0,0,0,17.7,18.4,17.3,20,20,17,18.7,18,17,14.7,17.7,17.3,15.4,17.3,18,20,17.7,20,18.4,17.3,18.4,18,18,20,14,18.4,17,17.3,20,17.7,17.7,19.4,18,20,17.7,19.4,17.7,18,18.4,17.7,18.4,17.7,17,18.4,17,17.7,18.4,15244125,17225861,33520,24,False
Club I ST 2,ClubI-ST-2,Example League,2024/25,Club I,ST,833,29,0.538,0.505,0.6,3.12,1.435,0.484,0.124,0.106,0.873,0.873,7.301,4.488,0.6,1.24,0.1,1.446,1.255,0.668,1.855,1.284,1.428,8.904,5.877,1.752,0.18,0,0,0,17.2,17.9,16.8,19.8,19.5,16.5,18.2,17.5,16.5,14.2,17.2,16.8,14.9,16.8,17.5,20,17.2,19.8,17.9,16.8,17.9,17.5,17.5,20,13.5,17.9,16.5,16.8,20,17.2,17.2,18.9,17.5,19.8,17.2,18.9,17.2,17.5,17.9,17.2,17.9,17.2,16.5,17.9,16.5,17.2,17.9,11990452,13549211,30499,30,False
Club J GK 1,ClubJ-GK-1,Example League,2024/25,Club J,GK,2270,30,0,0,0.008,0,0,0,0.005,0.004,0.02,0.02,0,0,2.052,0,0,0,0,0,0,0,0,0,0,0,0,2.528,84,0.5,13.4,14.1,13,13,14.4,14.4,13.4,13.7,14.4,13.4,13.4,13,14.1,13,13.7,19.4,13.4,13,20,19,14.1,13.7,13.7,13.4,14.4,14.1,14.4,13,13.4,13.4,13.4,14.1,13.7,13,13.4,14.1,19.4,19.7,20,16.4,20,19.4,20,20,20,16.4,20,8421226,9937047,30327,36,False
Club J GK 2,ClubJ-GK-2,Example League,2024/25,Club J,GK,706,21,0,0,0.004,0,0,0,0.005,0.004,0.02,0.02,0,0,2.012,0,0,0,0,0,0,0,0,0,0,0,0,2.583,83.56,0.478,12.9,13.6,12.5,12.5,13.9,13.9,12.9,13.2,13.9,12.9,12.9,12.5,13.6,12.5,13.2,18.9,12.9,12.5,19.6,18.5,13.6,13.2,13.2,12.9,13.9,13.6,13.9,12.5,12.9,12.9,12.9,13.6,13.2,12.5,12.9,13.6,18.9,19.2,19.6,15.9,19.6,18.9,19.9,19.6,19.9,15.9,19.6,7755632,9151646,27521,12,False
Club J DC 1,ClubJ-DC-1,Example League,2024/25,Club J,DC,2287,31,0.035,0.033,0.056,0.3,0.123,0.032,0.045,0.038,0.15,0.15,0.25,0.2,3.425,0.05,0.03,2.212,1.999,1.501,3.375,2.45,2.5,7.508,4.91,2.056,0.299,0,0,0,16.5,17.2,13.1,13.1,15.8,15.8,19.5,16.8,15.8,19.5,17.5,16.1,20,16.1,16.8,19.5,19.5,16.1,20,17.1,17.2,13.8,16.8,16.5,18.8,17.2,15.8,16.1,16.5,16.5,16.5,20,16.8,17.1,16.5,20,16.5,16.8,17.2,16.5,17.2,16.5,15.8,17.2,15.8,16.5,17.2,9733600,10512288,29811,12,False
Club J DC 2,ClubJ-DC-2,Example League,2024/25,Club J,DC,717,22,0.034,0.032,0.051,0.3,0.122,0.031,0.044,0.037,0.15,0.15,0.25,0.2,3.37,0.05,0.03,2.18,1.969,1.485,3.335,2.432,2.481,7.368,4.774,2.02,0.334,0,0,0,16,16.7,12.6,12.6,15.3,15.3,19,16.3,15.3,19,17,15.6,19.7,15.6,16.3,19,19,15.6,19.7,16.6,16.7,13.3,16.3,16,18.3,16.7,15.3,15.6,16,16,16,19.7,16.3,16.6,16,19.7,16,16.3,16.7,16,16.7,16,15.3,16.7,15.3,16,16.7,8745150,9444762,26979,18,False
Club J DL 1,ClubJ-DL-1,Example League,2024/25,Club J,DL,2304,20,0.015,0.014,0.053,0.35,0.157,0.014,0.149,0.127,0.948,0.948,0.6,1.1,4.73,1.062,2.1,1.647,1.357,0.768,1.955,1.224,1.364,8.32,5.311,1.982,0.11,0,0,0,17.2,20,17.8,16.8,16.5,16.5,17.2,17.5,16.5,17.2,18.2,16.8,20,16.8,17.5,18.2,17.2,16.8,17.9,16.8,17.9,17.5,17.5,17.2,18.7,17.9,16.5,19,19.4,17.2,17.2,17.9,17.5,19,19.4,17.9,17.2,17.5,17.9,17.2,17.9,17.2,16.5,17.9,16.5,17.2,17.9,13065287,14437142,31964,18,False
